name	time	frame	height	yaw	pitch	roll	length	lat	lon	east	north	zone.number	zone.letter	image_x	image_y	start_east	start_north	end_east	end_north	heading	project	sensor	surface_event	printID
20240729009J	2024-07-29 12:38:55.800000	12279	90.2	116.6	-89.9	0	NA	-21.0086472606917	55.2248146853354	315495.643633672	7675870.41503826	40	K	502.07	388.1	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	2	8
20240729009J	2024-07-29 12:39:20	13008	90	116.6	-89.9	0	NA	-21.0088407690069	55.2247997501889	315494.32902153	7675848.9739777	40	K	491.97	506.4	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	3	1
20240729009J	2024-07-29 12:39:32.400000	13380	89.9	116.6	-89.9	0	NA	-21.0089100562034	55.2248013441517	315494.579965301	7675841.30485325	40	K	467.45	486.2	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	3	2
20240729009J	2024-07-29 12:35:15.400000	5678	88.1	89.4	-90	0	NA	-21.0072671548713	55.2247167051919	315483.759821684	7676023.09695049	40	K	625.06	610.65	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	4	1
20240729009J	2024-07-29 12:35:37.600000	6344	88.3	89.4	-89.9	0	NA	-21.0074287741422	55.2246033604956	315472.175209559	7676005.07273038	40	K	460.87	571.77	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	4	2
20240730001A	2024-07-30 11:48:07.200000	14240	87.4	247.7	-89.9	0	NA	-21.1345071082386	55.2671879558431	320052.296998853	7661984.64824869	40	K	392.42	554.01	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	1
20240730001A	2024-07-30 11:48:23	14718	87.1	277	-90	0	NA	-21.1343885033877	55.2670354381173	320036.311615797	7661997.60644337	40	K	587.19	608.83	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	2
20240730001A	2024-07-30 11:48:38.600000	15183	87.1	277.1	-89.9	0	NA	-21.1342553088922	55.2669704594737	320029.40135692	7662012.2790727	40	K	538.14	533.81	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	3
20240730001A	2024-07-30 11:48:53.800000	15638	87	291.6	-89.9	0	NA	-21.1341484568615	55.2668663734153	320018.46077442	7662023.99095093	40	K	556.9	467.45	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	4
20240730001A	2024-07-30 11:49:12.600000	16203	86.9	326.8	-80.3	0	NA	-21.133845280749	55.2666426621019	319994.857407594	7662057.30272764	40	K	569.88	350.58	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	5
20240730003J	2024-07-30 12:39:49.500000	8612	77.5	322.6	-89.9	0	NA	-21.1290260814831	55.258789729187	319173.314611917	7662581.92832966	40	K	363.57	579.98	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	1	1
20240730003J	2024-07-30 12:39:55.300000	8790	77.4	324.3	-89.9	0	NA	-21.1289620360644	55.2587402292861	319168.095109395	7662588.96261418	40	K	408.29	491.97	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	1	2
20240730003J	2024-07-30 12:40:03.900000	9043	77.4	324.3	-89.9	0	NA	-21.1289163877777	55.2586784286543	319161.620183851	7662593.94610225	40	K	392.42	427.05	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	1	3
20240730003J	2024-07-30 12:40:23.700000	9637	77.7	0.5	-90	0	NA	-21.1286185906434	55.2584678302372	319139.382912735	7662626.67622883	40	K	297.2	398.19	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	2	1
20240730003J	2024-07-30 12:40:29.700000	9816	77.6	337.7	-90	0	NA	-21.1287322136571	55.2584581896676	319138.519366535	7662614.08576277	40	K	347.7	450.13	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	2	2
20240730003J	2024-07-30 12:40:37.300000	10043	77.6	329.3	-90	0	NA	-21.12867863037	55.2584116273677	319133.617678549	7662619.96509333	40	K	366.45	302.97	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	2	3
20240730003J	2024-07-30 12:40:45.500000	10291	77.6	329.3	-89.9	0	NA	-21.1286695713891	55.2583407295578	319126.242158952	7662620.88731729	40	K	339.04	395.31	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	2	4
20240730003J	2024-07-30 12:40:53.300000	10525	77.5	329.3	-90	0	NA	-21.1286166037939	55.2582574488931	319117.527081133	7662626.65667285	40	K	343.37	428.49	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	2	5
20240730003J	2024-07-30 12:41:11.700000	11079	77.5	327.4	-89.9	0	NA	-21.1285506629712	55.2581498855236	319106.273878735	7662633.83467345	40	K	365.01	487.64	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	3	1
20240730003J	2024-07-30 12:41:32.300000	11695	77.6	327.4	-89.9	0	NA	-21.1284773205102	55.2579386073247	319084.238264482	7662641.71401434	40	K	356.36	705.5	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	3	2
20240730003J	2024-07-30 12:41:38.900000	11893	77.2	327.4	-90	0	NA	-21.128438817582	55.2579505665039	319085.433796148	7662645.99039053	40	K	406.85	666.54	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	3	3
20240730003J	2024-07-30 12:41:54.100000	12345	77.1	331.5	-90	0	NA	-21.1282825074036	55.2578526221695	319075.070056386	7662663.18434727	40	K	432.82	461.67	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	4	1
20240730003J	2024-07-30 12:42:00.900000	12550	77	331.5	-90	0	NA	-21.1282646724021	55.2578223952547	319071.908570918	7662665.12448157	40	K	447.25	517.94	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	4	2
20240730003J	2024-07-30 12:42:13.100000	12920	77.1	322	-89.9	0	NA	-21.1282634472901	55.2577330264057	319062.623845572	7662665.15833504	40	K	393.87	575.65	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	4	3
20240730003J	2024-07-30 12:42:24.300000	13255	77	322	-89.9	0	NA	-21.1282350000926	55.2576207824913	319050.929912964	7662668.17995547	40	K	347.7	601.62	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	4	4
20240730003J	2024-07-30 12:42:31.300000	13462	77	322	-89.9	0	NA	-21.1281901343899	55.2575606509358	319044.629245792	7662673.07866133	40	K	354.91	568.44	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	4	5
20240730003J	2024-07-30 12:42:47.700000	13954	77.7	328.6	-89.9	0	NA	-21.128091958451	55.2574925018115	319037.431023558	7662683.87034511	40	K	362.13	450.13	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	5	1
20240730003J	2024-07-30 12:43:14.900000	14768	77.5	324	-90	0	NA	-21.1279019754985	55.2572786760515	319014.989050984	7662704.66026708	40	K	402.52	327.5	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	5	2
20240730003J	2024-07-30 12:43:40.100000	15523	77.5	323.1	-89.9	0	NA	-21.127799684677	55.2570803431234	318994.2628405	7662715.75919225	40	K	344.81	261.13	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	5	3
20240730003J	2024-07-30 12:43:54.900000	15967	77.4	321	-89.9	0	NA	-21.1277613055319	55.2569460314757	318980.264488655	7662719.85521498	40	K	366.45	399.64	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	5	4
20240730003J	2024-07-30 12:44:26.900000	16925	77.3	323	-90	0	NA	-21.1275773403832	55.2567055663343	318955.062507598	7662739.9484636	40	K	412.26	319.35	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	6	1
20240730003J	2024-07-30 12:44:43.500000	17424	76.8	327.2	-89.9	0	NA	-21.1275284846196	55.2565761163731	318941.55641087	7662745.20988944	40	K	428.23	513.87	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	6	2
20240730003J	2024-07-30 12:45:05.900000	18093	76.8	327.5	-89.9	0	NA	-21.1274176409179	55.2564498785886	318928.308674239	7662757.3378115	40	K	464.52	538.55	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	6	3
20240730003J	2024-07-30 12:46:11.900000	20076	76.7	320.4	-90	0	NA	-21.1270816171642	55.2559286757731	318873.759804805	7662793.94576274	40	K	389.03	310.65	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	7	1
20240730003J	2024-07-30 12:46:20.100000	20320	76.8	320.4	-89.9	0	NA	-21.1270770210848	55.2558275980467	318863.254624306	7662794.33936931	40	K	371.61	452.9	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	7	2
20240730004A	2024-07-30 12:40:08.700000	9190	77.3	346.1	-90	0	NA	-21.1287915730676	55.2586567326244	319159.215072918	7662607.73995551	40	K	435.48	458.71	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	1	1
20240730004A	2024-07-30 12:40:43.500000	10234	77.6	329.3	-90	0	NA	-21.1286628640726	55.2583744614264	319129.737925887	7662621.66830613	40	K	391.94	406.45	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	1	2
20240730004A	2024-07-30 12:40:43.900000	10245	77.6	329.3	-89.9	0	NA	-21.1286634830446	55.258378585859	319130.167103438	7662621.60447393	40	K	397.5	413.34	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	2	1
20240730004A	2024-07-30 12:42:28.500000	13378	77	322	-90	0	NA	-21.1282068682704	55.257636006177	319052.477131378	7662671.31184103	40	K	401.82	583.29	NA	NA	NA	NA	NA	Jul-30th-2024-04-25PM-Flight-Airdata	TIR	2	2
20240730004J	2024-07-30 11:48:05.400000	14186	87.3	247.7	-90	0	NA	-21.1344882004061	55.2671463176819	320047.949175161	7661986.69439974	40	K	453.02	510.73	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	1
20240730004J	2024-07-30 11:48:26.800000	14828	87.2	277.1	-90	0	NA	-21.1343454560808	55.2670533270337	320038.117764537	7662002.392576	40	K	640.57	626.15	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	2
20240730004J	2024-07-30 11:48:41.600000	15275	87.1	277.1	-89.9	0	NA	-21.1342901760483	55.2669305531406	320025.29835901	7662008.37363248	40	K	458.79	496.3	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	3
20240730004J	2024-07-30 11:48:57.600000	15754	87.1	300.1	-90	0	NA	-21.1341296208558	55.2667882137517	320010.319494514	7662025.98775428	40	K	536.7	415.51	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	4
20240730004J	2024-07-30 11:49:14.600000	16261	86.9	327.1	-75.2	0	NA	-21.1338489987223	55.2666923611029	320000.024198049	7662056.94742741	40	K	607.39	489.09	NA	NA	NA	NA	NA	Jul-30th-2024-03-39PM-Flight-Airdata	TIR	1	5
20240730020A	2024-08-06 07:19:52.800000	1671	78.7	250.8	-50.4	0	NA	-20.9954390583071	55.1791980716433	310736.628457549	7677279.38484436	40	K	603.06	699.73	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	1
20240730020A	2024-08-06 07:20:21.800000	2544	78.9	266.3	-63.1	0	NA	-20.9953709247135	55.1789462105406	310710.356210139	7677286.62993699	40	K	642.02	520.83	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	2
20240730020A	2024-08-06 07:20:51.600000	3437	84.7	295.4	-59.8	0	NA	-20.9952824923154	55.1786050882221	310674.777719477	7677296.01662419	40	K	500.63	543.91	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	3
20240730020A	2024-08-06 07:24:48.400000	10529	84.6	222.7	-53	0	NA	-20.9949819420568	55.1769160495672	310498.786486726	7677327.29012643	40	K	809.37	835.34	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	2	1
20240730020A	2024-08-06 07:25:08.600000	11138	84.5	253.7	-45.1	0	NA	-20.9950473041118	55.1765811002726	310464.043789082	7677319.65640175	40	K	680.97	731.47	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	2	2
20240730021A	2024-08-06 07:20:07.400000	2109	78.8	260.7	-56	0	NA	-20.9954577226704	55.1790980281821	310726.250351315	7677277.19994924	40	K	509.29	653.56	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	1
20240730021A	2024-08-06 07:20:30.800000	2811	82.3	266.3	-74.1	0	NA	-20.995402608148	55.178963590974	310712.203236021	7677283.14270605	40	K	627.59	539.58	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	2
20240730021A	2024-08-06 07:20:59.800000	3682	84.8	284	-59.8	0	NA	-20.9952780684806	55.1786596915185	310680.449319597	7677296.57109038	40	K	442.92	555.45	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	3
20240730021A	2024-08-06 07:21:35.200000	4743	84.5	183.6	-47.3	0	NA	-20.9949340850291	55.1786623148791	310680.288172579	7677334.65816516	40	K	321.73	568.44	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	4
20240730023A	2024-08-06 07:20:03.400000	1989	78.8	262	-56	0	NA	-20.9954757149276	55.1792437496998	310741.42388697	7677275.38051786	40	K	395.31	704.05	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	1
20240730023A	2024-08-06 07:20:44.800000	3228	84.6	296.1	-66.2	0	NA	-20.9951356165453	55.1788419793289	310699.222363275	7677312.55851388	40	K	796.39	578.54	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	2
20240730023A	2024-08-06 07:20:49.200000	3363	84.7	296.1	-59.8	0	NA	-20.9951189992538	55.1787685933715	310691.571356751	7677314.31136483	40	K	777.63	618.93	NA	NA	NA	NA	NA	Aug-6th-2024-11-18AM-Flight-Airdata	TIR	1	3
20240731003J	2024-07-31 04:48:22.800000	1945	84.1	320.8	-37.6	0	NA	-21.0416770161462	55.1955397367802	312493.531305237	7672179.45950188	40	K	583.55	418.06	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	1	1
20240731003J	2024-07-31 04:48:32.200000	2221	84.5	311.6	-58.1	0	NA	-21.0418100580358	55.195637886065	312503.899395797	7672164.84525332	40	K	541.45	589.35	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	1	2
20240731003J	2024-07-31 04:49:00.200000	3060	83.9	254.1	-88	0	NA	-21.0421767221921	55.1958600647219	312527.451394815	7672124.51147718	40	K	220.65	439.84	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	1	3
20240731003J	2024-07-31 04:51:34	7674	83.7	187	-43.1	0	NA	-21.0438344369849	55.1958117280478	312524.503223377	7671940.92190736	40	K	441.29	743.23	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	2	1
20240731003J	2024-07-31 04:51:50.200000	8156	83.6	186.6	-58.1	0	NA	-21.0440107553057	55.1957814594641	312521.578004516	7671921.36535929	40	K	467.42	455.81	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	2	2
20240731003J	2024-07-31 04:54:46.200000	13433	83.8	312.2	-90	0	NA	-21.0464909052867	55.195013469671	312444.863004097	7671645.87402958	40	K	429.68	413.71	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	3	1
20240731003J	2024-07-31 04:55:04	13967	83.8	351	-89.9	0	NA	-21.0465433460048	55.1948496920168	312427.906466243	7671639.8754322	40	K	248.23	728.71	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	3	2
20240731003J	2024-07-31 04:55:16.600000	14342	83.7	351	-89.9	0	NA	-21.0466929098697	55.1948231498272	312425.33522401	7671623.2853353	40	K	288.87	675	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	3	3
20240731003J	2024-07-31 04:55:47.600000	15273	83.8	306.8	-90	0	NA	-21.0472467288093	55.1948113129282	312424.798978164	7671561.95567797	40	K	252.58	519.68	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	3	4
20240731003J	2024-07-31 04:57:54	19062	83.8	180.8	-34.8	0	NA	-21.0484995396907	55.1952975887769	312476.909472896	7671423.82347973	40	K	558.87	673.55	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	4	1
20240731003J	2024-07-31 04:58:42.400000	20510	83.8	182.2	-45.9	0	NA	-21.0491221719372	55.1953770567033	312485.948946174	7671354.98259186	40	K	474.68	394.84	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	4	2
20240731003J	2024-07-31 04:59:52	22598	83.8	179.4	-70.8	0	NA	-21.0499346512588	55.1953086158458	312479.853665033	7671264.94892596	40	K	518.48	594.81	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	5	1
20240731003J	2024-07-31 05:00:16	23319	83.9	168.8	-89.9	0	NA	-21.0501447142707	55.1953482076075	312484.231744719	7671241.73849148	40	K	481.03	377.34	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	5	2
20240731003J	2024-07-31 04:51:59.400000	8436	83.8	186.6	-66.1	0	NA	-21.0441532131934	55.1957446731895	312517.93296249	7671905.54998206	40	K	481.03	334.13	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	6	1
20240731003J	2024-07-31 04:52:18.600000	9010	83.8	239.7	-89.9	0	NA	-21.0446149614453	55.1954410424462	312486.95295028	7671854.07082421	40	K	234.76	263.56	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	6	2
20240731004A	2024-07-31 04:48:17.200000	1775	84.4	325	-22.8	0	NA	-21.0419356455696	55.1952661733408	312465.42148957	7672150.50386683	40	K	396.75	516.5	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	1	1
20240731004A	2024-07-31 04:48:49.400000	2739	84.1	266.4	-85.7	0	NA	-21.0422071072468	55.1957315388613	312514.130711827	7672120.99632709	40	K	177.46	370.78	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	1	2
20240731004A	2024-07-31 04:54:51.200000	13582	83.8	317.3	-89.9	0	NA	-21.0465393717388	55.1951012623302	312454.048470017	7671640.61136136	40	K	471.77	643.46	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	2	1
20240731004A	2024-07-31 04:55:10.200000	14152	83.7	351	-89.9	0	NA	-21.046637071121	55.1949367607808	312437.073408511	7671629.60113619	40	K	401.08	755.99	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	2	2
20240731004A	2024-07-31 04:55:33.800000	14857	83.7	306.8	-89.9	0	NA	-21.0471196824757	55.1949750872784	312441.661604449	7671576.21419699	40	K	162.58	733.06	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	2	3
20240731004A	2024-07-31 04:56:02	15704	83.7	306.8	-90	0	NA	-21.0474708454206	55.1948583468022	312429.96827637	7671537.19807248	40	K	325.16	708.39	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	2	4
20240731004A	2024-07-31 05:00:10	23138	83.9	168.8	-90	0	NA	-21.0501021443262	55.1954071494648	312490.304386544	7671246.52092498	40	K	381.77	420.97	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	3	1
20240731004A	2024-07-31 05:00:25.200000	23590	83.7	164	-89.9	0	NA	-21.0502433842928	55.1954351264929	312493.389072133	7671230.91653095	40	K	422.42	441.29	NA	NA	NA	NA	NA	Jul-31st-2024-08-40AM-Flight-Airdata	TIR	3	2
20240731006A	2024-07-31 06:26:25.800000	23461	77.5	255.6	-87.9	0	NA	-21.05529297948	55.1953462617585	312490.480864154	7670671.74888036	40	K	382.32	292.87	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	1
20240731006A	2024-07-31 06:26:35.800000	23763	77.6	275.4	-89.9	0	NA	-21.0552887646435	55.1951914029751	312474.381263817	7670672.03333231	40	K	408.29	530.93	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	2
20240731006A	2024-07-31 06:26:40	23884	77.6	275.4	-89.9	0	NA	-21.0552894599256	55.1951640350667	312471.537815895	7670671.92415453	40	K	402.52	491.97	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	3
20240731006A	2024-07-31 06:26:47.600000	24116	77.7	273.2	-90	0	NA	-21.055285080444	55.1951346121157	312468.474428703	7670672.37440815	40	K	409.74	427.05	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	4
20240731006A	2024-07-31 06:26:44	24003	77.7	275.4	-89.9	0	NA	-21.0552739797063	55.1951917299615	312474.396716249	7670673.67062369	40	K	434.26	529.48	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	2	1
20240731006A	2024-07-31 06:26:53	24277	77.7	264.9	-89.9	0	NA	-21.0552701651536	55.195158667484	312470.955784533	7670674.05404989	40	K	395.31	398.19	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	2	2
20240731006A	2024-07-31 06:27:03.600000	24592	77.6	264.9	-90	0	NA	-21.0552904673348	55.1950324131494	312457.859743901	7670671.6577518	40	K	382.32	402.52	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	2	3
20240731007A	2024-07-31 06:26:10.400000	22998	77.7	260.8	-31.8	0	NA	-21.0554201260794	55.1954698363534	312503.483183963	7670657.8172864	40	K	500.63	610.28	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	1
20240731007A	2024-07-31 06:26:22	23345	77.5	253.1	-73.7	0	NA	-21.0552735845161	55.1952917735848	312484.79365554	7670673.83208005	40	K	512.17	251.04	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	2
20240731007A	2024-07-31 06:26:34	23708	77.5	275.4	-90	0	NA	-21.0552124876507	55.1951417656966	312469.126905516	7670680.41989856	40	K	532.37	441.48	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	3
20240731007A	2024-07-31 06:26:39.800000	23879	77.6	275.4	-90	0	NA	-21.0551978595328	55.1951032463399	312465.105289889	7670681.9941215	40	K	549.68	386.65	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	4
20240731007A	2024-07-31 06:26:51.800000	24239	77.7	264.9	-90	0	NA	-21.0551637153283	55.1950793876377	312462.582879553	7670685.74630709	40	K	590.08	295.76	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	5
20240731007A	2024-07-31 06:27:08.200000	24730	77.1	266.2	-90	0	NA	-21.0551576566397	55.1949861434124	312452.884497099	7670686.30737598	40	K	610.28	401.08	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	1	6
20240731007A	2024-07-31 06:27:12.800000	24870	77.4	264.4	-89.9	0	NA	-21.0551431131878	55.1949948611157	312453.77229001	7670687.92780473	40	K	624.7	409.74	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	2	1
20240731007A	2024-07-31 06:27:17.400000	25007	77.5	262.7	-70.2	0	NA	-21.0551426472301	55.1949570507425	312449.84210745	7670687.9349021	40	K	555.45	725.7	NA	NA	NA	NA	NA	Jul-31st-2024-10-12AM-Flight-Airdata	TIR	2	2
20240805005A	2024-08-05 12:56:08.700000	15577	81.6	180.3	-90	0	NA	-21.2074048181946	55.2789796016605	321364.679936875	7653927.30174463	40	K	441.29	550.16	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	1
20240805005A	2024-08-05 12:56:26.100000	16094	81.7	156.9	-90	0	NA	-21.2074447791731	55.2790774446407	321374.886018441	7653922.98796874	40	K	480.48	499.35	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	2
20240805005A	2024-08-05 12:56:51.700000	16862	81.6	182.7	-90	0	NA	-21.2078103823337	55.2792667130961	321394.975627487	7653882.72466157	40	K	418.06	476.13	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	3
20240805006J	2024-08-05 12:54:47.100000	13127	81.9	151.2	-81.4	0	NA	-21.2064705135033	55.2781085091428	321273.118790114	7654029.75782382	40	K	461.61	389.03	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	1
20240805006J	2024-08-05 12:55:03.300000	13613	82.1	175.8	-89.9	0	NA	-21.2067017593968	55.2783131695497	321294.64501548	7654004.38703421	40	K	580.65	429.68	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	2
20240805006J	2024-08-05 12:55:14.700000	13959	81.9	175.8	-89.9	0	NA	-21.2068134120108	55.2784665154556	321310.699765139	7653992.19878092	40	K	541.45	580.65	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	3
20240805006J	2024-08-05 12:55:21.900000	14175	82	175.8	-90	0	NA	-21.206933240334	55.2785277683807	321317.203263129	7653979.00141591	40	K	515.32	500.81	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	4
20240805006J	2024-08-05 12:55:42.100000	14778	81.8	145.6	-89.9	0	NA	-21.2069959949311	55.2787413253931	321339.450217444	7653972.29472267	40	K	364.35	458.71	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	5
20240805006J	2024-08-05 12:55:50.700000	15034	81.6	145.6	-90	0	NA	-21.2070515847055	55.2787788609428	321343.414046984	7653966.18259703	40	K	458.71	515.32	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	6
20240805006J	2024-08-05 12:56:04.300000	15446	81.6	180.3	-89.9	0	NA	-21.2073421322171	55.2789614406755	321362.719040278	7653934.22137654	40	K	381.77	496.45	NA	NA	NA	NA	NA	Aug-5th-2024-04-46PM-Flight-Airdata	TIR	1	7
